,Libelle1,voie,CP,Ville,surface,lat,long
12299,Bibliotheque Municipale,54 Rue des Te,60173,Ivry-le-Temple,45.0,49.229581,2.028015
12300,Bibliotheque municipale,Place Louis Brunet,83340,Le Luc,91.0,43.395076,6.311117
12301,Bibliotheque Municipale de Jaulzy,6 rue de Compiegne,60350,Jaulzy,38.0,49.39687,3.064708
12303,Espace Culturel Marcel Herve,63 ROUTE NATIONALE,60610,Lacroix-Saint-Ouen,200.0,49.355164,2.786945
12304,Mediatheque municipale,rue du clocher,83310,La Mole,253.0,43.207633,6.465793
12305,Mediatheque Municipale,5 rue du gra,60126,Longueil-Sainte-Marie,120.0,49.356909,2.718095
12306,Mediatheque municipale,44 Rue Sainte Brigitte,83440,Montauroux,600.0,43.617827,6.769886
12307,Bibliotheque De Luchy,1 PLACE DE L'eGLISE,60360,Luchy,60.0,49.554901,2.119185
12308,Mediatheque municipale,7 Rue de la Rouguiere,83570,Montfort-sur-Argens,100.0,43.473708,6.120843
12309,Bibliotheque Municipale de Machemont,21 rue de l'Eglise,60150,Machemont,100.0,49.497445,2.873013
12310,Bibliotheque JEAN AICARD,17 Place Clemenceau,83120,Plan-de-la-Tour,80.0,43.339339,6.547981
12314,BIBLIOTHEQUE MUNICIPALE,63 rue Victor Hugo,83480,Puget-sur-Argens,145.0,43.457976,6.687604
12315,Bibliotheque Municipale,7 rue de Paris,60190,La Neuville-Roy,18.0,49.481388,2.577689
12316,Bibliotheque municipale,4 Grand Rue,83630,Regusse,68.0,43.654658,6.133382
12317,Bibliotheque De Le Plessier-Sur-Saint-Just,76 rue du Moulin,60130,Le Plessier-sur-Saint-Just,26.0,49.510233,2.452369
12319,Bibliotheque Municipale,avenue Sai,60150,Le Plessis-Brion,112.0,49.461254,2.887561
12320,Mediatheque municipale,Avenue de Brignoles,83170,Rougiers,90.0,43.392769,5.852725
12321,Bibliotheque Municipale De Precy-Sur-Oise,47 Rue Charles de Gaulle,60460,Precy-sur-Oise,170.0,49.206188,2.370442
12322,Bibliotheque associative,19 Rue de la Foun,83560,Saint-Julien,130.0,43.704405,5.867328
12323,Bibliotheque Municipale,64 grande rue,60540,Puiseux-le-Hauberger,50.0,49.2158,2.236798
12325,Bibliotheque,10 rue de l'Eglise,60360,Rotangy,20.0,49.581808,2.081737
12327,Bibliotheque,6 rue de l'E de l'Eglise,60650,Saint-Aubin-en-Bray,45.0,49.420853,1.877995
12328,Bibliotheque municipale,0 Boulevard Bernard Palissy,83640,Saint-Zacharie,237.0,43.383922,5.706903
12329,Bibliotheque Municipale,13 rue Du Canton de Beaupreau,60730,Sainte-Genevieve,70.0,49.2899,2.196015
12330,Mediatheque de La Roseraie,43 BOULEVARD DE LA ROSERAIE,83100,Toulon,2300.0,43.123457,5.95561
12331,Bibliotheque Municipale Pierre Philipe,Place de l'eglise,60650,Saint-Germain-la-Poterie,70.0,49.445967,1.982628
12334,Mediatheque de Vidauban,11 rue du 8 mai 1945,83550,Vidauban,5789.0,43.425261,6.431812
12335,Bibliotheque Municipale,6 RUE DU MOULIN,60000,Tille,100.0,49.464025,2.113971
12336,Mediatheque-ludotheque municipale,Place Carnot,84400,Apt,1030.0,43.87641,5.396711
12337,Bibliotheque municipale,21 rue Croix Rebours,60117,Vez,90.0,49.264365,3.003688
12340,Mairie de Bedoin,301 AVENUE BARRAL DES BAUX,84410,BEDOIN,118.0,44.123984,5.180795
12342,Bibliotheque Lube lire,Place de l'Ormeau,84240,Cabrieres-d'Aigues,60.0,43.784635,5.497827
12343,Bibliotheque municipale George Sand,Place des Tilleuils,61560,Bazoches-sur-Hoene,63.0,48.553046,0.471608
12345,Mediatheque de Belleme,20 Place de la Liberte,61130,Belleme,130.0,48.374583,0.566209
12346,Bibliotheque Municipale,04 90 25 21 07,84510,Caumont-sur-Durance,300.0,43.894178,4.945313
12347,Bibliotheque municipale de Berd'huis,21 route de Belleme,61340,Berd'huis,60.0,48.345775,0.744103
12348,Bibliotheque,13 Avenue Jean-Jaures,84350,Courthezon,180.0,44.088732,4.887637
12349,Bibliotheque municipale de Chanu,Place de Verdun,61800,Chanu,45.0,48.729621,-0.677615
12350,Bibliotheque Municipale,96 rue du stade,84400,Gargas,100.0,43.901763,5.358324
12352,Bibliotheque Atout Lire,6 avenue Biscarrat Bombannel,84150,Jonquieres,80.0,44.113629,4.900716
12353,Mediatheque de Courtomer,3 rue Vimal du Bouchet,61390,COURTOMER,56.0,48.626968,0.356156
12355,Mediatheque La Grande Nouvelle,8 Saint Deni,61600,La Ferte-Mace,4962.0,48.590542,-0.357935
12357,Bibliotheque municipale de Belforet-en-Perche,Place du Gue,61130,BELFORET-EN-PERCHE,61.0,48.374476,0.522379
12358,Bibliotheque Municipale,85 chemin des collegiens,84380,MAZAN,436.0,44.057472,5.127873
12359,Site de Juvigny-sous-Andaine,21 Rue de la Mairie - Juvigny-sous-Andaine,61140,Juvigny-Val-d'Andaine,884.0,48.54666,-0.541922
12360,Mediatheque Intercommunale de Merindol,RUE DES ECOLES,84360,Merindol,200.0,43.753964,5.202944
12361,Mediatheque de Lonlay-l'Abbaye,5 place Saint Sauveur,61700,Lonlay-L'Abbaye,71.0,48.644944,-0.709433
12364,Bibliotheque de Mornas,Place Juliette Vaque,84550,Mornas,70.0,44.206587,4.727528
12366,Bibliotheque municipale,Rue de l'Eglise,84240,de l'eglise,105.0,43.787099,5.569634
12368,Bibliotheque Plume et Feuille,Place de l Place de la Mairie,84110,Roaix,50.0,44.243213,5.014614
12371,Bibliotheque municipale de Remalard,10 Rue de l'Eglise - Remalard,61110,REMALARD-EN-PERCHE,70.0,48.428943,0.773822
12372,MEDIATHEQUE LE KIOSQUE,10 Rue Ripert de Monclar,84490,SAINT-SATURNIN-LES-APT,240.0,43.94237,5.383213
12374,Bibliotheque Municipale,97 Route de Carpentras,84190,Vacqueyras,137.0,44.13667,4.986003
"12375,Mediatheque-Ludotheque des Collines du Perche normand,""Place de la Mairie, Le Theil-sur-Huisne"",61260,Val-au-Perche,305.0,48.264802,0.689389"
12376,Bibliotheque Lire a Capello,84 rue Vieille,84160,Vaugines,70.0,43.779108,5.415926
12378,Mediatheque Aizenay,Rue Malpartida de Caceres,85190,Aizenay,634.0,46.74342,-1.613286
12379,Direction de la Lecture Publique,20 rue Paul Doumer,62000,Arras,4165.0,50.292353,2.773437
12380,Mediatheque Municipale La Boussole,Chemin du Bibliotheque Municipale,85550,LA BARRE DE MONTS,150.0,46.8722784154,-2.09984018879
12382,Bibliotheque Municipale,Place de l Bibliotheque Municipale,85130,BAZOGES-EN-PAILLERS,120.0,46.907622,-1.132815
12384,Bibliotheque de Beaulieu sous La Roche,5 Rue de Nantes,85190,BEAULIEU SOUS LA ROCHE,153.0,46.67762,-1.610234
12385,Mediatheque Municipale  Mots Passant,3 rue Sadi Carnot,62660,Beuvry,890.0,50.522761,2.681216
12386,Bibliotheque municipale de la Boissiere des Landes,Rue de la Bibliotheque municipale de la Boissiere,85430,La Boissiere-des-Landes,90.0,46.5581861734,-1.44371985689
12387,Mediatheque,RUE PASTEUR,62420,Billy-Montigny,629.0,50.414285,2.913057
12388,Bibliotheque de La Chapelle Hermier,13 rue des Bleuets,85220,La Chapelle-Hermier,108.0,46.685998,-1.722124
12389,Bibliotheque municipale,125 rue des pres,62120,Blessy,75.0,50.616982,2.33198
12391,Mediatheque municipale,135 place de la mairie,62960,Bomy,70.0,50.574228,2.235822
12392,Bibliotheque Municipale de  Cheffois,Place de la mairie,85390,CHEFFOIS,75.0,46.668007,-0.790253
12393,Bibliotheque des Annonciades,18 Place de la Resistance,62200,Boulogne-sur-Mer,5911.0,50.725074,1.612211
12394,Bibliotheque Histoire de lire,Place Jean Claude Audureau,85260,LA COPECHAGNIERE,25.0,46.848983,-1.347656
12395,Mediatheque Municipale,RUE de l'ecole,62340,Bouquehault,78.0,50.82841,1.909059
12396,Bibliotheque Municipale,17 rue du Centre,85420,DAMVIX,30.0,46.314303,-0.733625
12397,MEDIATHEQUE MUNICIPALE,21 RUE DU 11 NOVEMBRE,62117,BREBIERES,250.0,50.338339,3.022751
12398,Bibliotheque municipale de Sainte-Florence,6 rue gaston Chaissac,85140,Sainte-Florence,50.0,46.797058,-1.151935
12399,Mediatheque Municipale De Bucquoy,19 rue Dierville,62116,Bucquoy,109.0,50.140123,2.709507
12400,Bibliotheque municipale de La Ferriere,90 Rue Nation Bibliotheque municipale,85280,La Ferriere,165.0,46.7215872927,-1.33469332327
12401,Bibliotheque de Camiers,Rue du Vieux Moulin,62176,Camiers,63.0,50.572097,1.613184
12402,Bibliotheque municipale de l'ile-d'Yeu,77 Route des Bibliotheque municipale,85350,L'ile-d'Yeu,96.0,46.7093514816,-2.34712702345
12403,Mediatheque Municipale,1 rue de la Marne,62360,Condette,364.0,50.653738,1.635672
12404,Bibliotheque Municipale de Les Landes-Genusson,Rue Christophe Colomb,85130,Les LANDES-GENUSSON,100.0,46.966236,-1.123125
12405,Mediatheque Municipale,121 Chemin Rouge Cambre,62903,Coquelles,560.0,50.929612545,1.81411630613
12406,Bibliotheque Municipale,3 PLACE DES ANCIENS COMBATTANTS,85370,Le Langon,100.0,46.437682,-0.951564
12407,Centre Multimedia Georges Brassens,20 Rue Jean Jaures,62138,Douvrin,145.0,50.508266,2.828135
12408,Bibliotheque municipale de Longeville-sur-Mer,Place Tony Bibliotheque municipale,85560,Longeville-sur-Mer,180.0,46.425309,-1.486536
12409,Bibliotheque d'Ecoust-Saint-Mein,ruelle le Pourchain,62128,ecoust-Saint-Mein,58.0,50.181158,2.911016
12410,Mediatheque de Mache,Rue Calvaire,85190,MACHE,87.0,46.753981,-1.68804
12411,Bibliotheque Municipale,RUE CHARLES FERRAND,62300,Eleu-dit-Leauwette,327.0,50.419825,2.816603
12412,Bibliotheque municipale de Mareuil-sur-Lay-Dissais,4 rue Herve de M Bibliotheque municipale,85320,Mareuil-sur-Lay,50.0,46.534883,-1.221006
12413,Bibliotheque Municipale,4 RUE DE LA MAIRIE,62910,eperlecques,103.0,50.804963,2.152904
12414,Bibliotheque de Mesnard-la-Barotiere,11 rue de la,85500,MESNARD-LA-BAROTIERE,79.0,46.857302,-1.096185
12415,Bibliotheque Municipale,Impasse de la Planquette,62224,equihen-Plage,50.0,50.680263,1.572468
12416,Bibliotheque Municipale,rue de la Croix Perrine,85240,NIEUL-SUR-L'AUTISE,90.0,46.425144,-0.67901
12417,Mediatheque Municipale,02 place de la Mairie,62179,Escalles,70.0,50.9168,1.713174
12418,Mediatheque annexe du Beignon-Basset,Le Beignon-Basset,85170,Le Poire-sur-Vie,800.0,46.722904,-1.418561
12419,Mediatheque Marie-Madeleine Gauffeny,rue de camiers,62630,Etaples,350.0,50.516745,1.633947
12420,Bibliotheque municipale de Pouille,Route de Mouzeuil,85570,Pouille,45.0,46.503818,-0.948714
12421,Mediatheque Intercommunale,12 rue Wilson,62270,FREVENT,354.0,50.278219,2.292115
12422,Bibliotheque municipale de Notre-Dame-de-Riez,2 bis Rue du Lig Bibliotheque municipale,85270,Notre-Dame-de-Riez,65.0,46.7532179022,-1.8935292542
12423,Mediatheque Municipale Le Preau Livre,5 Allee du 85eme Bataillon des Nova Scotia Highl,62580,Givenchy-en-Gohelle,290.0,50.397521,2.773755
12425,Bibliotheque Municipale,2 rue du moulin,62149,Givenchy-les-la-Bassee,122.0,50.528832,2.757379
12426,Mediatheque Le Globe,RUE DE VERDUN,85100,LES SABLES D'OLONNE,800.0,46.497553,-1.777295
12427,Mediatheque  Municipale,1 PLACE DES POILUS,62340,Guines,172.0,50.868593,1.873791
12430,Bibliotheque Municipale de Saint-Aubin-des-Ormeaux,rue des Mauges,85130,SAINT-AUBIN-DES-ORMEAUX,34.0,46.992702,-1.043003
12431,Bibliotheque Municipale,RUE DE L'EGLISE,62340,Hames-Boucres,50.0,50.878981,1.841233
12432,Bibliotheque municipale de Saint-Aubin-la-Plaine,3 Rue de l'E Bibliotheque municipale,85210,Saint-Aubin-la-Plaine,70.0,46.5040293195,-1.06506577005
12433,Mediatheque Municipale,245 Rue de l'abbaye,62110,Henin-Beaumont,1900.0,50.423066,2.945296
12434,Bibliotheque municipale de Saint-Cyr-des-Gats,2 rue du Fief,85410,Saint-Cyr-des-Gats,65.0,46.570328,-0.88252
12435,Centre Culturel d'Isbergues,55 Rue Leon Blum,62330,Isbergues,1500.0,50.614074,2.469272
12436,Mediatheque de Saint-Denis-la-Chevasse,Place Clemenceau,85170,Saint-Denis-la-Chevasse,50.0,46.823127,-1.36259
12437,Mediatheque municipale de Lapugnoy,Rue Leonard Michaud,62122,Lapugnoy,250.0,50.51767,2.540845
12438,Bibliotheque Municipale de Saint-Germain-de-Princay,Place de l Bibliotheque Municipale,85110,SAINT-GERMAIN-DE-PRINCAY,55.0,46.720042,-1.018629
12439,Mediatheque Municipale,30 RUE DU BOURG,62850,Licques,105.0,50.784624,1.932894
12440,Bibliotheque municipale de Saint-Martin-de-Fraigneau,25 Rue des Platanes,85200,Saint-Martin-de-Fraigneau,55.0,46.435048,-0.745517
12441,Bibliotheque  Municipale,77 RUE PRINCIPALE,62990,Loison-sur-Crequoise,50.0,50.437426,1.92647
12442,Bibliotheque municipale de Saint-Martin-des-Noyers,151 rue Gauducheau,85140,Saint-Martin des Noyers,180.0,46.720212,-1.177511
12443,Bibliotheque Municipale,5 rue Lamart,62219,Longuenesse,77.0,50.745338,2.244421
12444,Bibliotheque municipale de Saint-Maurice-des-Noues,Route de la Loge,85120,Saint-Maurice-des-Noues,45.0,46.604127,-0.724434
12445,Bibliotheque Municipale,7 RUE DU BIEZ,62840,LORGIES,77.0,50.568431,2.79079
12446,Mediatheque de Saint-Paul-Mont-Penit,2 rue des Chataigniers,85670,SAINT PAUL MONT PENIT,125.0,46.79929,-1.659876
12448,Bibliotheque municipale Saint-Pierre-du-Chemin,41 rue des Tuileries,85120,Saint-Pierre-du-Chemin,80.0,46.695439,-0.69782
12449,Bibliotheque Intercommunale,Rue Elboise,62124,Metz-en-Couture,63.0,50.067948,3.06364
12450,Bibliotheque Municipale de  Sigournais,4 rue du Don Bibliotheque Municipale,85110,SIGOURNAIS,20.0,46.7140097406,-0.98747730882
12451,Mediatheque de Meurchin,Place Jean Jaures,62410,Meurchin,700.0,50.495072,2.89033
12452,Bibliotheque municipale de Thorigny,21 Rue des Sa Bibliotheque municipale,85480,Thorigny,70.0,46.6179795025,-1.24888057642
12453,Mediatheque municipale L'Oiseau lyre,15 rue des ecoles,62350,Mont-Bernanchon,100.0,50.584745,2.588114
12454,Bibliotheque Municipale,18 RUE SAINT JEAN,86260,ANGLES-SUR-L'ANGLIN,25.0,46.695899,0.883372
12455,Arche De Norrent,13 rue Jules Ferry,62120,Norrent-Fontes,126.0,50.584504,2.412256
12456,Bibliotheque Municipale d'Aslonnes,Salle des fetes,86340,Aslonnes,32.0,46.4452071575,0.33420632298
12457,Bibliotheque Municipale Raymond Vendeville,10 rue du 11 novembre,62590,Oignies,285.0,50.470209,2.993235
12458,Bibliotheque Municipale,16 bis rue de la mairie,86130,SAINT-CYR,120.0,46.714772,0.456957
12459,Bibliotheque Municipale,1 Place General Desailly,62860,Oisy-le-Verger,72.0,50.251527,3.121769
12461,MEDIATHEQUE MUNICIPALE,PLACE LEON BLUM,62230,OUTREAU,954.0,50.704577,1.593782
12462,Bibliotheque Municipale,1 RUE DE LA FORET,86800,Bignoux,130.0,46.599306,0.46875
12463,MEDIATHEQUE MUNICIPALE,5 Rue Du General San Martin,62480,LE PORTEL,1380.0,50.708412,1.584199
12465,MediaRecques,75 rue de la Chapelle,62890,Recques-sur-Hem,76.0,50.836837,2.087714
12466,Bibliotheque Municipale,12 rue DE L'ECOLE,86380,Chabournay,33.0,46.716606,0.257195
12467,Mediatheque Jean Ferrat,393 RUE du 8 mai 1945,62320,Rouvroy,800.0,50.405175,2.906327
12468,Mairie,2 PLACE DE LA MAIRIE,86210,La Chapelle-Mouliere,0.0,46.650525,0.564897
12470,Bibliotheque Municipale,4 bis RUE ANTOINETTE SAUZEAU,86190,Chire-en-Montreuil,150.0,46.640199,0.125258
12471,Mediatheque De Saint-Martin-Lez-Tatinghem Presbytere,121 route de Boulogne,62500,Tatinghem,244.0,50.741792,2.205329
12472,Mediatheque,3 PLACE SULLY,86290,Coulonges,90.0,46.401362,1.153871
12473,Mediatheque des Caps et des mots,4 RUE ABBE LIMOISIN,62231,Sangatte,500.0,50.9577,1.825655
12474,Mediatheque de Dange -Saint-Romain,PLACE R. MONORY,86220,Dange-Saint-Romain,130.0,46.936282,0.597567
12476,Bibliotheque Municipale de Fleure,1 Rue Galilee,86340,Fleure,80.0,46.477553,0.520306
12477,Bibliotheque municipale,42 Grand Rue,62129,Therouanne,145.0,50.634851,2.261031
12478,Bibliotheque Municipale,4 PLACE DE LA CROIX,86190,FROZES,41.0,46.659871,0.133793
12479,Mediatheque Jean de La Fontaine,118 rue de Londres,62520,LE TOUQUET PARIS PLAGE,500.0,50.522007,1.583131
12480,Mediatheque Municipale,71 GRAND'RUE,86130,JAUNAY-MARIGNY,540.0,46.683716,0.377113
12481,Mediatheque Municipale,3 place du 11 novembre,62490,Vitry-en-Artois,181.0,50.325862,2.982252
12484,Bibliotheque de Journet,3 PLACE SAINT MARTIN,86290,Journet,18.0,46.46278,0.9676
12486,Bibliotheque Municipale,10 BIS RUE DE LA SONNETTE,86400,Lizant,0.0,46.083895,0.27938
12488,Mediatheque Municipale,1 PLACE SAINTE-CROIX,86200,Loudun,909.0,47.007925,0.083147
"12490,Pole Culturel La Sabline,""21, route de Montmorillon"",86320,Lussac-les-Chateaux,396.0,46.403482,0.725666"
12492,Bibliotheque Municipale,Place de l'eglise,86370,Marcay,43.0,46.462696,0.230132
12494,Bibliotheque Municipale,13 RUE NATIONALE,86110,Mirebeau,60.0,46.78851,0.183107
12498,Mediatheque Municipale,24 rue de la font foret,86150,Moussac,100.0,46.28141,0.687875
12500,Bibliotheque Municipale,4 RUE DE LA CHEVRETTERIE,86220,Les Ormes,136.0,46.973412,0.604917
12501,Bibliotheque De Le Breuil-Sur-Couze,7 rue de la gare,63340,Le Breuil-sur-Couze,48.0,45.46639,3.262752
12502,Mairie,11 ROUTE DE ST SAUVEUR,86220,OYRe,26.0,46.872261,0.628571
12516,Bibliotheque Municipale,9 place de l,86700,Romagne,37.0,46.271886,0.312093
12518,Bibliotheque-Mediatheque Municipale,11 PLACE DU 28 AOUT 1944,86230,Saint-Gervais-les-Trois-Clochers,244.0,46.900571,0.407505
12519,Bibliotheque Municipale,Place Jean Payre,63120,Courpiere,120.0,45.757415,3.535771
12520,Bibliotheque,4 Impasse de la mairie,86250,SAINT-ROMAIN,27.0,46.222315,0.366206
12522,Bibliotheque Municipale,PLACE DE LA MAIRIE,86160,SOMMIERES DU CLAIN,70.0,46.278549,0.359173
12524,Bibliotheque Municipale de Vaux,1 rue DU 19 MARS,86700,VALENCE EN POITOU,70.0,46.296805,0.220789
12528,Bibliotheque Intercommunale du Haut Limousin en Marche-Bella,12 Place du Palais,87300,Bellac,2120.0,46.119249,1.048619
12532,Bibliotheque Relais de BOISSEUIL,RUE ANTOINE BLONDIN,87220,Boisseuil,55.0,45.770476,1.333119
12534,Mediatheques Intercommunales du Pays de Nexon-Monts de Chalu,19 Avenue du Plan d'eau,87230,Bussiere-Galant,343.0,45.625057,1.036177
12536,Depot du Chatenet en Dognon,31 Rue Grand rue,87400,Le Chatenet-en-Dognon,5.0,45.908396,1.507843
12538,Depot de Coussac Bonneval,1 Place Daniel Lamaziere,87500,Coussac-Bonneval,30.0,45.509881,1.326038
12542,Mediatheque De Flavignac,Rue Jean Rateau,87230,Flavignac,70.0,45.705216,1.093399
12544,Bfm La Bastide,24 rue Pissaro,87100,Limoges,400.0,45.856266,1.272585
12545,Bibliotheque de Montmorin,Le clos,63160,Montmorin,66.0,45.699787,3.355046
12560,Point-Lecture de Saint Priest Taurion,Square Des droits de l'homme,87480,Saint-Priest-Taurion,40.0,45.886791,1.399988
12563,Bibliotheque De St Babel,rue des Commerces,63500,SAINT BABEL,32.0,45.596819,3.299776
12566,Bibliotheque Municipale Le Vigen,8 PLACE DE LA BRIANCE,87110,Le Vigen,280.0,45.750348,1.288674
12568,Bibliotheque municipale,14 rue du stade,88520,BAN DE LAVELINE,80.0,48.243399,7.068004
12570,Bibliotheque municipale,236 rue de la Mairie,88430,BIFFONTAINE,27.0,48.212361,6.805281
12572,Bibliotheque communale,2 route de Laveline du Houx,88640,CHAMPDRAY,20.0,48.135012,6.752011
12574,Bibliotheque municipale,15 rue de la Liberation,88460,DOCELLES,140.0,48.145221,6.617848
12576,Mediatheque intercommunale de Dommartin les Remiremont,25 rue de Franould,88200,DOMMARTIN LES REMIREMONT,1892.0,48.001896,6.653377
12577,Mediatheque Sancy Artense,RUE DU THUEL,63690,Tauves,460.0,45.560742,2.623079
12584,Mediatheque municipale,258 grande rue,88320,ISCHES,90.0,48.018894,5.82941
12586,Mediatheque de Jeuxey,2 rue de la scierie,88000,JEUXEY,100.0,48.200417,6.489064
12588,Bibliotheque municipale,311 rue de Vittel,88800,LIGNEVILLE,25.0,48.166897,5.952201
12593,Bibliotheque De La Vallee De Josbaig,ROUTE D'ARNABAIG,64400,Aren,45.0,43.260272,-0.68647
12595,Minitheque - Bibliobus,10 Rue des gouverneurs,64100,Bayonne,7.0,43.490997,-1.478223
12596,Bibliotheque municipale,21 rue de la gare,88550,POUXEUX,50.0,48.105541,6.575166
12599,Mairie De Bunus,RD 918,64120,Bunus,30.0,43.198872,-1.061243
12600,Bibliotheque communale,2 place de la Mairie,88700,SAINTE BARBE,15.0,48.397394,6.722033
12604,Bibliotheque communale,11 rue de l'ecole,88700,SAINT MAURICE SUR MORTAGNE,17.0,48.386933,6.582447
12606,Bibliotheque de Saint-Ouen-les-Parey,2 rue de la corvee,88140,SAINT OUEN LES PAREY,35.0,48.183227,5.765677
12612,Mediatheque d'Uxegney,3 rue de la croix,88390,UXEGNEY,200.0,48.192103,6.373944
12614,Bibliotheque de Vrecourt,4 place du marche,88140,VRECOURT,18.0,48.173945,5.703259
12616,Bibliotheque municipale,2 bis rue du Commandant de Saint Sernin,88220,XERTIGNY,68.0,48.045072,6.401968
12618,Bibliotheque municipale,2,89660,Asnieres-sous-Bois,50.0,47.482259,3.648012
12620,Bibliotheque Municipale d'Asquins,12 Grande Rue,89450,Asquins,35.0,47.480742,3.755074
12621,Bibliotheque Municipale De Riupeyrous,2 IMPASSE CABENS,64160,RIUPEYROUS,25.0,43.40183,-0.233104
12624,Bibliotheque Mediatheque,3bis avenue de Bourgogne,89220,Bleneau,200.0,47.701281,2.951381
12625,Mediatheque Municipale,1 PLACE DU MARECHAL FOCH,64502,Saint-Jean-de-Luz,1059.0,43.3947886873,-1.63099021573
12627,Mediatheque Communautaire Garazi Baigorri,PLACE DE LA GARE,64220,Saint-Jean-Pied-de-Port,240.0,43.167376,-1.237618
12628,Bibliotheque,3 Route de Monchardon,89110,Chassy,16.0,47.852802,3.348586
12629,Mediatheque Intercommunale d'Amikuze,PLACE DE L'EGLISE,64120,Saint-Palais,404.0,43.32811,-1.034386
12630,Bibliotheque municipale,Rue A Carr Carre,89140,Courlon-sur-Yonne,52.0,48.33812,3.166159
12631,Bibliotheque De St Pe De Leren,83 camin Romiu,64270,Saint-Pe-de-Leren,40.0,43.491671,-1.039002
12634,Bibliotheque,7 rue de la mairie,89500,Dixmont,60.0,48.082438,3.414571
12635,BIBLIOTHEQUE SERRES MORLAAS,RUE DE L'EGLISE,64160,SERRES MORLAAS,50.0,43.327227,-0.258665
12636,Bibliotheque municipale,3 Place de la Mairie,89150,Dollot,25.0,48.212682,3.074123
