,Caracteristique_du_site,Adresse,Code_postal,Localite,Latitude,Longitude,Numero_de_telephone
6688,Agence postale communale,31 ROUTE DE VALLEIRY,74160,VERS,"46,088297","6,032374",3631
6689,Agence postale communale,PLACE DES HALLES,28410,BU,"48,797179","1,492691",3631
6690,Agence postale communale,1 ROUTE DE GENEVE,74130,VOUGY,"46,066297","6,49143",3631
6691,Bureau de Poste,RUE FRANCOIS BULOZ,74520,VULBENS,"46,101256","5,929451",3631
6692,Agence postale communale,3 place de la Mairie,74140,YVOIRE,"46,369796","6,326159",3631
6693,Bureau de Poste,25 AVENUE DU PARMELAN,74000,ANNECY,"45,906295","6,133299",3631
6694,Relais poste commerçant,10 RUE VICTOR HUGO,54860,HAUCOURT MOULAINE,"49,48870549","5,807667112",3631
6695,Agence postale communale,101 ROUTE DU VILLAGE,74400,CHAMONIX MONT BLANC,"45,984096","6,927309",3631
6696,Agence postale communale,255 RUE PERDIGON,7660,LESPERON,"44,73061","3,89781",3631
6697,Agence postale communale,RUE DU 21 NOVEMBRE,57445,REDING,"48,74496272","7,097864079",3631
6698,Agence postale communale,3 RUE THEOPHILE DELCASSE,9100,BONNAC,"43,16539436","1,592077784",3631
6699,Agence postale communale,44 PROMENADE DU FESTIVAL,74110,MORZINE,"46,199697","6,759327",3631
6700,Agence postale communale,51 RUE PRINCIPALE,19410,PERPEZAC LE NOIR,"45,32552954","1,55333084",3631
6701,Relais poste commerçant,76 RUE SAINT AUBERT,62000,ARRAS,"50,2914","2,7708",3631
6702,Bureau de Poste,31 RUE CROZATIER,75012,PARIS,"48,846843","2,381494",3631
6703,Relais poste commerçant,18 RUE CAMILLE DESMOULINS,94230,CACHAN,"48,7931","2,3331",3631
6704,Agence postale communale,10 PLACE DE LA POSTE,15240,SAIGNES,"45,3354","2,4809",3631
6706,Bureau de Poste,37 RUE MOURAUD,75020,PARIS,"48,856098","2,408479",3631
6707,Agence postale communale,14 RUE DE DIEPPE,92400,COURBEVOIE,"48,8997","2,2391",3631
6708,Bureau de Poste,16 RUE ETIENNE MARCEL,75002,PARIS,"48,863998","2,348715",3631
6709,Relais poste commerçant,4 PLACE DU MOUSTIER,92210,ST CLOUD,"48,8446","2,2196",3631
6710,Bureau de Poste,21 RUE BREGUET,75011,PARIS,"48,857769","2,374186",3631
6711,Bureau de Poste,204 BIS RUE DE LA CONVENTION,75015,PARIS,"48,8369","2,297",3631
6712,Bureau de Poste,40 RUE SINGER,75016,PARIS,"48,856796","2,275938",3631
6713,Bureau de Poste,118 BOULEVARD SAINT GERMAIN,75006,PARIS,"48,852227","2,340642",3631
6714,Bureau de Poste,72 RUE DESNOUETTES,75015,PARIS,"48,835599","2,286095",3631
6715,Bureau de Poste,101 BOULEVARD MALESHERBES,75008,PARIS,"48,8792","2,3142",3631
6716,Agence postale communale,RUE PAUL SAINT MARTIN,32420,SIMORRE,"43,4503","0,7338",3631
6717,Bureau de Poste,9 RUE ETIENNE DOLET,75020,PARIS,"48,8678","2,3839",3631
6718,Relais poste commerçant,10 RUE DU PORTAIL MATHERON,84000,AVIGNON,"43,9494","4,8119",3631
6719,Bureau de Poste,14 RUE DU COLISEE,75008,PARIS,"48,870673","2,308178",3631
6720,Bureau de Poste,5 RUE DES GONCOURT,75011,PARIS,"48,869278","2,372281",3631
6721,Bureau de Poste,9 RUE MARIOTTE,75017,PARIS,"48,884195","2,320866",3631
6722,Bureau de Poste,114 BIS RUE D ALESIA,75014,PARIS,"48,829596","2,321877",3631
6723,Bureau de Poste,8 PLACE DES ABBESSES,75018,PARIS,"48,884171","2,338752",3631
6724,Relais poste commerçant,34 AVENUE SAINT VINCENT,37140,ST NICOLAS DE BOURGUEIL,"47,2843","0,1256",3631
6725,Bureau de Poste,56 BIS RUE DE BUZENVAL,75020,PARIS,"48,852093","2,401337",3631
6726,Bureau de Poste,123 AVENUE VICTOR HUGO,75116,PARIS,"48,868096","2,282099",3631
6727,Bureau de Poste,65 RUE DU RENDEZ VOUS,75012,PARIS,"48,846593","2,400826",3631
6728,Relais poste commerçant,62 AVENUE JEAN JAURES,13700,MARIGNANE,"43,4174","5,2149",3631
6729,Bureau de Poste,21 RUE DE LA REINE BLANCHE,75013,PARIS,"48,836292","2,353679",3631
6730,Agence postale communale,8 PLACE DU 19 MARS 1962,71470,MONTPONT EN BRESSE,"46,5565","5,1643",3631
6731,Agence postale communale,1 RUE DU GENDARME SALOMON,59495,LEFFRINCKOUCKE,"51,0539","2,438",3631
6732,Bureau de Poste,48 RUE COMPANS,75019,PARIS,"48,877595","2,393697",3631
6733,Bureau de Poste,21 RUE LEON JOUHAUX,75010,PARIS,"48,8692","2,364548",3631
6734,Relais poste commerçant,124 BOULEVARD ANDRE SAUTEL,17000,LA ROCHELLE,"46,1696","-1,1286",3631
6735,Agence postale communale,2 PLACE DE LA MAIRIE,79200,POMPAIRE,"46,6095","-0,2356",3631
6736,Agence postale communale,PLACE DE LA MAIRIE,89240,POURRAIN,"47,7569","3,4119",3631
6737,Relais poste commerçant,13 RUE MEAULENS,62000,ARRAS,"50,2948","2,7726",3631
6738,Agence postale communale,8 RUE PIERRE CIVEL,44130,NOTRE DAME DES LANDES,"47,3807","-1,7115",3631
6739,Bureau de Poste,24 RUE DE VAUGIRARD,75006,PARIS,"48,849333","2,337",3631
6740,Relais poste commerçant,3 RUE DU NORD,50560,GOUVILLE SUR MER,"49,09733062","-1,581863966",3631
6741,Bureau de Poste,21 RUE BELGRAND,75020,PARIS,"48,8647","2,406",3631
6742,Agence postale communale,PLACE SAINT VALERY,76290,FONTAINE LA MALLET,"49,536113","0,145621",3631
6743,Agence postale communale,847 RUE DE LA MER,76740,ANGIENS,"49,82915","0,79087",3631
6744,Agence postale communale,3 PLACE MARCHE AUX  ETOUPES,76780,ARGUEIL,"49,5417","1,515386",3631
6745,Bureau de Poste,12 RUE ROGER FOSSE,76720,AUFFAY,"49,718203","1,099914",3631
6746,Relais poste commerçant,CORNICHE DE LA COUDOULIERE,83140,SIX FOURS LES PLAGES,"43,096327","5,812701",3631
6747,Bureau de Poste,2 RUE DES ETANGS,76340,BLANGY SUR BRESLE,"49,931512","1,633093",3631
6748,Relais poste commerçant,56 RUE DU GENERAL FRANIATTE,57950,MONTIGNY LES METZ,"49,0871","6,152",3631
6749,Agence postale communale,1 PL HENRI DEUTSCH DE LA MEURTHE,78920,ECQUEVILLY,"48,9499","1,9224",3631
6750,Agence postale communale,PLACE DE LA MAIRIE,4200,PEIPIN,"44,135542","5,955612",3631
6751,Bureau de Poste,PLACE DU MARCHE,76850,BOSC LE HARD,"49,626852","1,175123",3631
6752,Relais poste commerçant,77 RUE DE LA PLAGE,33780,SOULAC SUR MER,"45,514627","-1,12454",3631
6753,Relais poste commerçant,PLACE DU FOYER RURAL,24520,ST NEXANS,"44,8037","0,548",3631
6754,Relais poste commerçant,63 RUE FESSART,75019,PARIS,"48,8771","2,3823",3631
6755,Relais poste commerçant,1205 PLACE JOSEPH PAGANON,38750,HUEZ,"45,0904","6,0657",3631
6756,Agence postale communale,14 RUE DE L EGLISE,76780,CROISY SUR ANDELLE,"49,45977371","1,395207475",3631
6757,Relais poste commerçant,33 AVENUE ROGER SALENGRO,13400,AUBAGNE,"43,3002","5,5696",3631
6758,Agence postale communale,70 RUE DE LA MAIRIE,76190,ETOUTTEVILLE,"49,677195","0,784301",3631
6759,Relais poste commerçant,26 AVENUE DE LACANAU,13700,MARIGNANE,"43,4093","5,2249",3631
6760,Bureau de Poste,6 RUE DE LA POSTE,76260,EU,"50,05049","1,419862",3631
6761,Agence postale communale,6 BIS PLACE DE L EUROPE,29870,LANDEDA,"48,58722","-4,57225",3631
6762,Bureau de Poste,4 RUE DE LA POSTE,76110,GODERVILLE,"49,645332","0,367082",3631
6763,Bureau de Poste,2 AVENUE JACQUES EBERHARD,76700,GONFREVILLE L ORCHER,"49,503992","0,234086",3631
6764,Bureau de Poste,PLACE DU MARCHE,76280,GONNEVILLE LA MALLET,"49,63936644","0,223029102",3631
6765,Agence postale communale,RUE DE L EGLISE,76450,GRAINVILLE LA TEINTURIERE,"49,74801","0,641383",3631
6766,Agence postale communale,2 PLACE DUGAS,69510,THURINS,"45,6824","4,64051",3631
6767,Bureau de Poste,33 RUE GUILLAUME LE CONQUERANT,76480,JUMIEGES,"49,431789","0,817761",3631
6768,Relais poste commerçant,161 AVENUE DU GENERAL DE GAULLE,47300,VILLENEUVE SUR LOT,"44,4174","0,7171",3631
6769,Bureau de Poste,7 PLACE FELIX FAURE,76170,LILLEBONNE,"49,517981","0,536181",3631
6770,Bureau de Poste,11 RUE GASTON DECOUVERT,76660,LONDINIERES,"49,832551","1,401419",3631
6771,Bureau de Poste,RUE DU GENERAL DE GAULLE,76810,LUNERAY,"49,827644","0,912252",3631
6772,Bureau de Poste,276 ROUTE DE DIEPPE,76770,MALAUNAY,"49,523663","1,041361",3631
6773,Relais poste commerçant,9 RUE CHARLES CHAUMET,33680,LACANAU,"45,0021","-1,1998",3631
6774,Relais poste commerçant,2 RUE PASTEUR,47130,PORT STE MARIE,"44,2501","0,3968",3631
6775,Bureau de Poste,4 RUE RENE COTY,76290,MONTIVILLIERS,"49,5437","0,191305",3631
6776,Agence postale communale,7 CHEMIN DE L ABREUVOIR,76780,MORVILLE SUR ANDELLE,"49,477043","1,426834",3631
6777,Bureau de Poste,RUE ALEXIS RICORDEL,76970,MOTTEVILLE,"49,635095","0,853821",3631
6778,Agence postale communale,PLACE DE LA MAIRIE,76160,PREAUX,"49,49163825","1,21369139",3631
6779,Bureau de Poste,148 PLACE DE LA MAIRIE,76230,QUINCAMPOIX,"49,52351","1,185626",3631
6780,Bureau de Poste,45 BIS RUE JEANNE D ARC,76000,ROUEN,"49,443192","1,091097",3631
6781,Relais poste commerçant,54 PLACE JACQUES LOUTREL,76560,ST LAURENT EN CAUX,"49,75085182","0,878395858",3631
6782,Relais poste commerçant,4 ROUTE DES PETITES DALLES,76450,ST MARTIN AUX BUNEAUX,"49,824667","0,552567",3631
6783,Relais poste commerçant,RUE GUSTAVE FLAUBERT,76890,ST OUEN DU BREUIL,"49,63798","1,008545",3631
6784,Bureau de Poste,PLACE DE L HOTEL DE VILLE,76300,SOTTEVILLE LES ROUEN,"49,415796","1,088169",3631
6785,Agence postale communale,3 PLACE DU MARRONNIERR,76540,THEUVILLE AUX MAILLOTS,"49,765113","0,544926",3631
6786,Bureau de Poste,PLACE DU 11 NOVEMBRE,76580,LE TRAIT,"49,487426","0,804098",3631
6787,Bureau de Poste,RUE JACQUES FERNY,76760,YERVILLE,"49,669314","0,899672",3631
6788,Bureau de Poste,39 PLACE JENNER,76620,LE HAVRE,"49,508796","0,137642",3631
6789,Bureau de Poste,186 RUE ARISTIDE BRIAND,76600,LE HAVRE,"49,499992","0,131343",3631
6790,Relais poste commerçant,PLACE DE L HOTEL DE VILLE,38070,ST QUENTIN FALLAVIER,"45,632434","5,111246",3631
6791,Bureau de Poste,65 RUE MARTAINVILLE,76000,ROUEN,"49,438794","1,102817",3631
6792,Agence postale communale,1 CHEMIN CYRIAQUE CADET,97410,ST PIERRE,"-21,312671","55,547731",3631
6793,Relais poste commerçant,495 AVENUE DE LA MER,83140,SIX FOURS LES PLAGES,"43,0976","5,8289",3631
6794,Bureau de Poste,PLACE RAYMOND POINCARE,76620,LE HAVRE,"49,505493","0,10362",3631
6795,Agence postale communale,CHEMIN DE SAINT FELIX,84570,MALEMORT DU COMTAT,"44,022","5,1578",3631
6796,Relais poste commerçant,RUE DU PARC MAIL,22460,UZEL PRES L OUST,"48,281711","-2,839137",3631
6797,Agence postale communale,2 RUE DU BOUT DU MONDE,36290,MEZIERES EN BRENNE,"46,82","1,2129",3631
6798,Relais poste commerçant,10 RUE PAUL CHENAVARD,69001,LYON,"45,76627","4,83296",3631
6799,Bureau de Poste,191 RUE DU GENERAL LECLERC,77780,BOURRON MARLOTTE,"48,34071","2,716954",3631
6800,Bureau de Poste,RUE DES ROSES,77177,BROU SUR CHANTEREINE,"48,883241","2,630613",3631
6801,Agence postale communale,11 PLACE DU BOULOI,77320,JOUY SUR MORIN,"48,7944","3,2729",3631
6802,Bureau de Poste,12 ROUTE DE FONTAINEBLEAU,77930,CHAILLY EN BIERE,"48,465254","2,606943",3631
6803,Bureau de Poste,RUE DE CHELLES,77420,CHAMPS SUR MARNE,"48,853794","2,597419",3631
6804,Bureau de Poste,52 BOULEVARD ROBERT,77720,LA CHAPELLE GAUTHIER,"48,549767","2,900663",3631
6805,Agence postale communale,5 rue de la poste,23480,ST SULPICE LES CHAMPS,"45,9952","2,0215",3631
6806,Relais poste commerçant,304 AVENUE DE FRONTON,31200,TOULOUSE,"43,6521","1,4326",3631
6807,Bureau de Poste,5 AVENUE ANDRE MARIE AMPERE,77420,CHAMPS SUR MARNE,"48,844396","2,583237",3631
6808,Relais poste commerçant,CHEMIN DE RONDE,32340,ST ANTOINE,"44,0363","0,8401",3631
6809,Relais poste commerçant,85 BOULEVARD DE LA PRAIRIE AU DUC,44200,NANTES,"47,2044","-1,5626",3631
6810,Agence postale communale,5 PLACE DU MARCHE,69670,VAUGNERAY,"45,73798","4,6575",3631
6811,Agence postale communale,7 RUE EMILE FILLOUX,41200,VILLEFRANCHE SUR CHER,"47,292935","1,772022",3631
6812,Agence postale communale,2 AVENUE DES PYRENEES,81360,MONTREDON LABESSONNIE,"43,71996","2,32605",3631
6813,Bureau de Poste,15 PLACE LOUIS JOUVET,77124,CREGY LES MEAUX,"48,976497","2,873888",3631
6814,Relais poste commerçant,61 AVENUE DU GENERAL MICHEL BIZOT,75012,PARIS,"48,8356","2,4022",3631
6815,Agence postale communale,MAIRIE,77830,ECHOUBOULAINS,"48,463294","2,945447",3631
6816,Bureau de Poste,16 RUE ROBERT MARTIN,77515,FAREMOUTIERS,"48,801561","2,986492",3631
6817,Bureau de Poste,11 RUE JEAN JAURES,77164,FERRIERES EN BRIE,"48,820964","2,705598",3631
6818,Agence postale communale,12 AVENUE DE LA GARE,77114,GOUAIX,"48,480898","3,293799",3631
6819,Agence postale communale,52 RUE DE ROUEN,14670,SALINE,"49,18233","-0,18229",3631
6820,Bureau de Poste,69 RUE DE PARIS,77220,GRETZ ARMAINVILLIERS,"48,741013","2,736146",3631
6821,Relais poste commerçant,44 RUE DU MOULIN ROUGE,17000,LA ROCHELLE,"46,17073","-1,13968",3631
6822,Relais poste commerçant,7 RUE DE LA FONTAINE,12450,LUC LA PRIMAUBE,"44,3148","2,5402",3631
6823,Relais poste commerçant,AVENUE DE NIMES,30300,FOURQUES,"43,69368","4,606249",3631
6824,Relais poste commerçant,45 RUE DE STALINGRAD,38100,GRENOBLE,"45,1788","5,7261",3631
6825,Bureau de Poste,15 RUE SAINT PIERRE,77320,JOUY SUR MORIN,"48,793642","3,271158",3631
6826,Relais poste commerçant,2 GRANDE RUE,61370,ECHAUFFOUR,"48,7403","0,3875",3631
6827,Bureau de Poste,29 RUE DE PARIS,77127,LIEUSAINT,"48,633143","2,55076",3631
6828,Agence postale communale,20 RUE MAURICE COINDREAU,88330,PORTIEUX,"48,3458","6,343",3631
6829,Agence postale communale,8 RUE DE MEAUX,77220,LIVERDY EN BRIE,"48,700389","2,776116",3631
6830,Bureau de Poste,4 MAIL GASTON PLANTE,77185,LOGNES,"48,841196","2,631138",3631
6831,Relais poste commerçant,BOULEVARD DU MONT BORON,6300,NICE,"43,703415","7,296619",3631
6832,Relais poste commerçant,20 RUE D HYERES,31500,TOULOUSE,"43,628292","1,469377",3631
6833,Relais poste commerçant,1 BIS AVENUE CRAMPEL,31400,TOULOUSE,"43,584","1,451",3631
6834,Agence postale intercommunale,LIEU DIT LE BOURG,46700,MONTCABRIER,"44,54109","1,07486",3631
6835,Bureau de Poste,AVENUE DE LA LIBERATION,77350,LE MEE SUR SEINE,"48,544519","2,640306",3631
6836,Relais poste commerçant,59 AVENUE DU GENERAL DE GAULLE,84820,VISAN,"44,3133","4,9501",3631
6837,Agence postale communale,18 RUE PAUL HELLEU,56370,SARZEAU,"47,528083","-2,770016",3631
6838,Bureau de Poste,RUE DE LA REPUBLIQUE,77290,MITRY MORY,"48,983892","2,616875",3631
6839,Bureau de Poste,321 AVENUE PHILIPPE BUR,77550,MOISSY CRAMAYEL,"48,627","2,589028",3631
6840,Bureau de Poste,PLACE DE LA MAIRIE,77690,MONTIGNY SUR LOING,"48,335845","2,744158",3631
6841,Relais poste commerçant,5 PLACE DE L EGLISE,72700,ETIVAL LES LE MANS,"47,95568","0,08765",3631
6842,Bureau de Poste,24 PLACE DE LA MAIRIE,77120,MOUROUX,"48,82146","3,038012",3631
6843,Agence postale communale,PLACE MARCEL HATIER,77230,MOUSSY LE VIEUX,"49,046563","2,624419",3631
6844,Relais poste commerçant,18 RUE DE MENCHECOURT,80100,ABBEVILLE,"50,1151","1,8245",3631
6845,Bureau de Poste,102 PLACE GASTON MENIER,77186,NOISIEL,"48,856097","2,627436",3631
6846,Agence postale communale,LE BOURG,77750,ORLY SUR MORIN,"48,903696","3,22987",3631
6847,Agence postale communale,2 ROUTE DE LUZY,71760,ISSY L EVEQUE,"46,712305","3,97061",3631
6848,Bureau de Poste,20 RUE DE MILLY,77930,PERTHES,"48,474555","2,552368",3631
6849,Bureau de Poste,3 AVENUE CHARLES ROUXEL,77340,PONTAULT COMBAULT,"48,798493","2,605277",3631
6850,Bureau de Poste,40 GRANDE RUE,77135,PONTCARRE,"48,797894","2,704998",3631
6851,Agence postale communale,RUE ABEL  LEBLANC,77220,PRESLES EN BRIE,"48,71519","2,741576",3631
6852,Bureau de Poste,AVENUE JEAN MONNET,77680,ROISSY EN BRIE,"48,792294","2,644886",3631
6853,Agence postale communale,RUE DE MEAUX,77515,ST AUGUSTIN,"48,786856","3,029441",3631
6854,Bureau de Poste,PLACE DU GENERAL LECLERC,77310,ST FARGEAU PONTHIERRY,"48,531207","2,545298",3631
6855,Bureau de Poste,123 RUE GRANDE,77670,ST MAMMES,"48,3849","2,811326",3631
6856,Relais poste commerçant,14 RUE DE SAINT HELENS,71100,CHALON SUR SAONE,"46,79681","4,86385",3631
6857,Bureau de Poste,44 PLACE DE LA REPUBLIQUE,77920,SAMOIS SUR SEINE,"48,451195","2,749571",3631
6858,Agence postale communale,PLACE AUGUSTE TINCHANT,77640,JOUARRE,"48,927118","3,130129",3631
6859,Bureau de Poste,3 RUE GAMBETTA,77400,THORIGNY SUR MARNE,"48,8845","2,71159",3631
6860,Bureau de Poste,43 RUE DE MONTCEAUX,77470,TRILPORT,"48,956867","2,949124",3631
6861,Bureau de Poste,2 BOULEVARD CONSTANT MELET,77360,VAIRES SUR MARNE,"48,873196","2,640175",3631
6862,Bureau de Poste,PLACE DUVAUCHELLE,77000,VAUX LE PENIL,"48,524595","2,680588",3631
6863,Agence postale communale,PLACE JEAN MOULIN,24440,BEAUMONTOIS EN PERIGORD,"44,768896","0,767663",3631
6864,Agence postale communale,PLACE DE LA LIBERATION,95370,MONTIGNY LES CORMEILLES,"48,987655","2,189865",3631
6865,Bureau de Poste,257 ALLEE DE LA GARE,77350,LE MEE SUR SEINE,"48,540916","2,625028",3631
6866,Relais poste commerçant,AVENUE LOUIS SALLENAVE,64000,PAU,"43,31503","-0,36235",3631
6867,Agence postale communale,PLACE DE L EUROPE,33680,LACANAU,"45,001714","-1,196261",3631
6868,Bureau de Poste,1 BIS AVENUE DU DAUPHINE,77290,MITRY MORY,"48,95287","2,59929",3631
6869,Relais poste commerçant,32 RUE REMY DUMONCEL,77210,AVON,"48,404209","2,720656",3631
6870,Bureau de Poste,24 RUE COLONEL PICOT,77000,MELUN,"48,549592","2,655988",3631
6871,Bureau de Poste,43 AV LOUISE MICHEL,77176,SAVIGNY LE TEMPLE,"48,596199","2,582293",3631
6872,Bureau de Poste,PLACE DU MARCHE,78280,GUYANCOURT,"48,773492","2,074048",3631
6873,Agence postale communale,1 AUX EGUILLES,33220,MARGUERON,"44,76533","0,25276",3631
6874,Relais poste commerçant,ROUTE D ASQUES,33240,ST ROMAIN LA VIRVEE,"44,961009","-0,403223",3631
6875,Bureau de Poste,3 AVENUE DE LA DIVISION LECLERC,78410,AUBERGENVILLE,"48,958584","1,855557",3631
6876,Bureau de Poste,49 RUE GEORGES HERREWYN,78270,BONNIERES SUR SEINE,"49,03771","1,581591",3631
6877,Relais poste commerçant,5 SQUARE DES FUSILLES,38000,GRENOBLE,"45,18864","5,70478",3631
6878,Agence postale communale,19 PLACE SAINT CHRISTOPHE,78117,CHATEAUFORT,"48,73709784","2,0920024",3631
6879,Agence postale communale,37 GRANDE RUE,7320,ST AGREVE,"45,01656","4,44968",3631
6880,Bureau de Poste,1 RUE CHARLES DE GAULLE,78410,FLINS SUR SEINE,"48,964824","1,870609",3631
6881,Agence postale communale,120 RUE CHARLES DE GAULLE,78840,FRENEUSE,"49,045889","1,597644",3631
6882,Bureau de Poste,5 RUE GAMBETTA,78440,GARGENVILLE,"48,988963","1,812343",3631
6883,Bureau de Poste,3 RUE DE LA LOMBARDIE,78930,GUERVILLE,"48,944376","1,735531",3631
6884,Agence postale communale,33 RUE GUILLLAUME DE BEAUMONT,78250,HARDRICOURT,"49,00809","1,89289",3631
6885,Bureau de Poste,1 RUE SAINT FREDERIC,78760,JOUARS PONTCHARTRAIN,"48,802995","1,90099",3631
6886,Bureau de Poste,RUE DES 4 CHEMINS,78520,LIMAY,"48,994508","1,736068",3631
6887,Agence postale communale,11 RUE DE LA MAIRIE,78270,LIMETZ VILLEZ,"49,060716","1,545687",3631
6888,Relais poste commerçant,2 PLACE DES TAMISIERS,86360,MONTAMISE,"46,62121","0,42143",3631
6889,Bureau de Poste,14 RUE DE MAREIL,78580,MAULE,"48,907492","1,852105",3631
6890,Agence postale communale,37 GRANDE RUE,7190,ST SAUVEUR DE MONTAGUT,"44,821699","4,583197",3631
6891,Agence postale communale,2 RUE DE L EGLISE,78440,MONTALET LE BOIS,"49,046","1,82561",3631
6892,Bureau de Poste,2 AVENUE REGNAULT,78590,NOISY LE ROI,"48,843068","2,066492",3631
6893,Bureau de Poste,23 RUE DE FEUCHEROLLES,78630,ORGEVAL,"48,9186","1,975578",3631
6894,Agence postale communale,6 GRANDE RUE,78125,ORPHIN,"48,5781981","1,781511952",3631
6895,Bureau de Poste,7 RUE DE L EGLISE,78610,LE PERRAY EN YVELINES,"48,694743","1,855584",3631
6896,Agence postale communale,PLACE DE DIANE,20219,VIVARIO,"42,15835","9,14003",3631
6897,Bureau de Poste,1 PLACE ANDRE THOME,78120,RAMBOUILLET,"48,647195","1,824199",3631
6898,Bureau de Poste,AVENUE PIERRE CURIE,78210,ST CYR L ECOLE,"48,798095","2,067406",3631
6899,Agence postale communale,RUE DE LA MAIRIE,78610,ST LEGER EN YVELINES,"48,72128557","1,765675967",3631
6900,Bureau de Poste,5 PLACE DE L ECU,78770,THOIRY,"48,86525","1,793106",3631
6901,Bureau de Poste,18 RUE BENJAMIN FRANKLIN,78000,VERSAILLES,"48,7976","2,1357",3631
6902,Agence postale communale,34 GRANDE RUE,78930,VERT,"48,941007","1,690986",3631
6903,Bureau de Poste,369 AVENUE GEORGES CLEMENCEAU,78670,VILLENNES SUR SEINE,"48,938097","1,998715",3631
6904,Bureau de Poste,53 RUE CHAMP LAGARDE,78000,VERSAILLES,"48,80365","2,153591",3631
6905,Agence postale communale,62 GRANDE RUE,45480,BAZOCHES LES GALLERANDES,"48,16797","2,04106",3631
6906,Agence postale communale,PLACE DE LA MAIRIE,3270,HAUTERIVE,"46,087106","3,448866",3631
6907,Agence postale communale,5 PLACE DES TILLEULS,79600,ASSAIS LES JUMEAUX,"46,78824641","-0,059253168",3631
6908,Bureau de Poste,49 RUE GAMBETTA,79300,BRESSUIRE,"46,84008","-0,492238",3631
6909,Bureau de Poste,30 RUE DES ACACIAS,79370,CELLES SUR BELLE,"46,261881","-0,210918",3631
6910,Relais poste commerçant,1 ROUTE DU LAVOIR,79420,CLAVE,"46,493584","-0,216583",3631
6911,Agence postale communale,RUE DE L EGLISE,79110,COUTURE D ARGENSON,"45,9923168","-0,083716085",3631
6912,Agence postale communale,1 RUE DES VAGERIAUX,51110,WARMERIVILLE,"49,34976","4,2215",3631
6913,Bureau de Poste,7 ROND POINT DU GENERAL DE GAULLE,79350,FAYE L ABBESSE,"46,830306","-0,353228",3631
6914,Relais poste commerçant,6 RUE DU PIC DE BARRETTE,75015,PARIS,"48,842092","2,277302",3631
6915,Relais poste commerçant,8 RUE DE LA GARE,79230,FORS,"46,235532","-0,40961",3631
6916,Bureau de Poste,PLACE DE LA PAYSE,79120,LEZAY,"46,265523","-0,009839",3631
6917,Bureau de Poste,144 GRANDE RUE,79210,MAUZE SUR LE MIGNON,"46,194424","-0,673969",3631
6918,Relais poste commerçant,20 PLACE DES MARRONNIERS,79100,PLAINE ET VALLEES,"46,951673","-0,081624",3631
6919,Bureau de Poste,2 RUE DU LYCEE,79200,PARTHENAY,"46,644793","-0,251321",3631
6920,Agence postale communale,12 PLACE DES MARRONNIERS,79200,LA PEYRATTE,"46,67533411","-0,148951593",3631
6921,Bureau de Poste,7 ALLEE DU CHAMP DE FOIRE,79230,PRAHECQ,"46,258403","-0,344416",3631
6922,Agence postale communale,3 RUE DE LA POSTE,79420,REFFANNES,"46,54982491","-0,189119518",3631
6923,Agence postale communale,1 RUE DE MONCOUTANT,79200,ST GERMAIN DE LONGUE CHAUME,"46,71732615","-0,349139282",3631
6924,Agence postale intercommunale,10 RUE DU MARCHE,82410,ST ETIENNE DE TULMONT,"44,049169","1,462943",3631
6925,Relais poste commerçant,7 RUE DU CLOCHER,79700,ST PIERRE DES ECHAUBROGNES,"46,990146","-0,744203",3631
6926,Agence postale communale,RUE DU MARECHAL JOFFRE,78380,BOUGIVAL,"48,861248","2,140175",3631
6927,Agence postale communale,10 RUE NOIRTERRE,79300,BRESSUIRE,"46,822132","-0,416858",3631
6928,Relais poste commerçant,49 RUE DE BAYARD,31000,TOULOUSE,"43,61039","1,45057",3631
6929,Agence postale communale,7 RUE DE L OCEAN,79240,VERNOUX EN GATINE,"46,63504243","-0,512516135",3631
6930,Relais poste commerçant,13 PLACE DE L EGLISE,79310,VERRUYES,"46,516618","-0,289789",3631
6931,Bureau de Poste,PLACE DES 5 VILLAGES,79230,VOUILLE,"46,315792","-0,364535",3631
6932,Relais poste commerçant,222 AVENUE SAINT JEAN D ANGELY,79000,NIORT,"46,3117","-0,4659",3631
6933,Agence postale communale,1 PLACE DE L EGLISE,80910,ARVILLERS,"49,7457","2,647377",3631
6934,Bureau de Poste,3 PLACE DE LA LIBERTE,80340,BRAY SUR SOMME,"49,939337","2,718395",3631
6935,Bureau de Poste,6 RUE DU DOCTEUR BOURJOT,80410,CAYEUX SUR MER,"50,181859","1,492597",3631
6936,Bureau de Poste,17 RUE JULES VERNE,80550,LE CROTOY,"50,215884","1,628295",3631
6937,Relais poste commerçant,47 RUE GASTON MORIN,80620,DOMART EN PONTHIEU,"50,073673","2,12512",3631
6938,Agence postale communale,5 ROUTE DE POMAREDE,33640,CASTRES GIRONDE,"44,69639","-0,44649",3631
6939,Bureau de Poste,19 RUE ROGER SALENGRO,80390,FRESSENNEVILLE,"50,068436","1,576455",3631
6940,Agence postale communale,PLACE DE ROUEN,80250,GRIVESNES,"49,6894987","2,467983444",3631
6941,Relais poste commerçant,PLACE PAUL SAISSAC,81310,LISLE SUR TARN,"43,852503","1,81049",3631
6942,Agence postale communale,RUE CAHOS,80310,HANGEST SUR SOMME,"49,980695","2,06503",3631
6943,Agence postale communale,3 RUE DE L EGLISE,80400,HOMBLEUX,"49,73873962","2,985902967",3631
6944,Bureau de Poste,9 RUE CHARLES DUFOUR,80640,HORNOY LE BOURG,"49,846899","1,901514",3631
